route,x,y,lat,long,season,type,hab
T-N,560690.6982115799,5230128.438541711,-43.07914,147.74556,autumn,FR,OO
T-N,560034.9799720524,5229516.485012691,-43.08469,147.73756,autumn,FR,FO
T-N,560726.9839602252,5230149.398081608,-43.07891,147.74597,autumn,FR,OO
T-N,560434.2821776646,5230009.61522085,-43.08018,147.7424,autumn,FR,OO
T-N,560750.8936006586,5230165.352448015,-43.07873,147.74623,autumn,FR,OO
T-N,562515.891905926,5232476.563441932,-43.0578,147.76768,autumn,FR,OO
T-N,566009.5141612674,5232271.952676864,-43.05938,147.81064,autumn,FR,OO
T-N,568690.4059634962,5232052.3742747735,-43.06113,147.8436,autumn,FR,FF
T-N,560713.1791296799,5231359.312807593,-43.06804,147.74565,autumn,FR,FF
T-N,560500.577934305,5230034.428491695,-43.07989,147.74316,autumn,FR,FO
T-N,561235.4352751707,5231965.9898066195,-43.06247,147.752,autumn,FR,FO
T-N,565246.9409427382,5232910.118328062,-43.05361,147.80115,autumn,FR,FO
T-N,566633.4302330697,5231930.371048046,-43.06237,147.81833,autumn,FR,FF
T-N,567134.4639483541,5231990.77266101,-43.06179,147.82446,autumn,FR,FF
T-N,560066.9218325148,5229098.63267939,-43.09097,147.7386,winter,FR,FO
T-N,565832.4352537576,5232511.746497697,-43.05719,147.80843,winter,FR,FO
T-N,568820.5637720354,5232295.798320121,-43.0589,147.84511,winter,FR,FO
T-N,568367.2327457028,5231721.428011075,-43.06414,147.83965,winter,FR,FO
T-N,566095.7685810815,5232011.547850724,-43.06173,147.81169,winter,FR,FO
T-N,562284.1491659558,5232279.932036291,-43.05963,147.76489,winter,FR,OO
T-N,560981.3169020364,5230469.807312577,-43.07602,147.74905,winter,FR,OO
T-N,561180.558269903,5231940.65539733,-43.06274,147.75134,winter,FR,FO
T-N,561260.5641668667,5231976.124862209,-43.06245,147.75235,winter,FR,FO
T-N,562571.5876299982,5232495.401016655,-43.05769,147.7684,winter,FR,OO
T-N,566592.5963321679,5231929.468237671,-43.06242,147.81783,winter,FR,FF
T-N,560723.5454454708,5231166.130351892,-43.06981,147.74571,winter,FR,OO
T-P,561888.9464657828,5225727.397510201,-43.11866,147.76076,spring,RK,FO
T-P,562089.577852297,5225716.012216619,-43.11874,147.76323,spring,RK,FO
T-P,562223.117064391,5225380.861778203,-43.12177,147.76483,spring,RK,FF
T-P,563447.1997897195,5224644.953204754,-43.12827,147.78004,spring,RK,FF
T-P,564891.1712917762,5224195.547709994,-43.1322,147.79784,spring,RK,FF
T-P,565131.6746274283,5224151.696647468,-43.13258,147.8008,spring,RK,FF
T-P,565216.1988266853,5224125.892694598,-43.13285,147.80182,spring,RK,FF
T-P,566060.3858112148,5223725.924025745,-43.13635,147.81224,spring,RK,FF
T-P,566659.9301729798,5223279.801010989,-43.14031,147.81969,spring,RK,OO
T-P,566659.9301729798,5223279.801010989,-43.14031,147.81969,spring,RK,OO
T-P,566717.3591665707,5223267.988609364,-43.14044,147.82039,spring,RK,OO
T-P,566720.2801104223,5223267.391135669,-43.14043,147.82043,spring,RK,OO
T-P,566724.1907844133,5223266.591214495,-43.14043,147.82048,spring,RK,OO
T-P,567664.0007867002,5223209.02925025,-43.14083,147.83205,spring,RK,OO
T-P,567744.6934785339,5223202.2833542125,-43.14091,147.83304,spring,RK,OO
T-P,569144.6358175697,5224976.669136854,-43.12479,147.85013,spring,RK,FO
T-P,570073.7581422919,5226805.60509378,-43.10825,147.86125,spring,RK,FO
T-P,570333.4436336237,5227262.294675482,-43.10411,147.86444,spring,RK,OO
T-P,562820.1671451916,5224901.198202474,-43.12594,147.77229,spring,RK,FO
T-P,565623.6318918829,5223954.716916478,-43.13431,147.80687,spring,RK,FO
T-P,565647.3182519384,5223942.353721125,-43.13438,147.80719,spring,RK,FO
T-P,566335.0893033005,5223429.646189495,-43.13893,147.81575,spring,RK,FF
T-P,566604.1796292446,5223291.223436601,-43.14011,147.81903,spring,RK,FO
T-P,566616.5387805031,5223288.73045783,-43.14014,147.81918,spring,RK,FO
T-P,566637.8716166591,5223284.385204982,-43.14019,147.81944,spring,RK,FO
T-P,566724.1907844133,5223266.591214495,-43.14043,147.82048,spring,RK,OO
T-P,569849.095480217,5226374.57221053,-43.11216,147.85854,spring,RK,FF
T-P,567846.2242206375,5223172.975244202,-43.14109,147.83434,spring,RK,FO
T-P,570037.4122284381,5226753.326384978,-43.10873,147.86082,spring,RK,FF
T-P,568150.4093996438,5223002.678679721,-43.14268,147.83804,spring,RK,FF
T-P,563621.4853025166,5224426.924942996,-43.13018,147.78226,summer,RK,OO
T-P,566187.3498582257,5223601.124856584,-43.1374,147.8139,summer,RK,FF
T-P,567895.3434223873,5223140.194383124,-43.14141,147.83493000000001,summer,RK,FO
T-P,570336.5244235802,5227282.313471283,-43.10391,147.86429,summer,RK,OO
T-P,570348.1184054976,5227349.151456136,-43.1033,147.86444,summer,RK,FO
T-P,568160.5181654807,5222998.258981616,-43.14271,147.83817,summer,RK,FF
T-P,567980.8966890931,5223087.861295001,-43.14193,147.83594,summer,RK,FO
T-P,566086.4108885061,5223700.096531687,-43.13656,147.81259,summer,RK,FF
T-P,563208.8026266246,5224792.986090891,-43.12691,147.77712,summer,RK,FF
T-P,562194.1849025994,5225528.809431422,-43.12041,147.76445,summer,RK,FO
T-P,565291.910302867,5224099.061137002,-43.13303,147.80278,summer,RK,FF
T-P,566655.0324641265,5223280.818849471,-43.1403,147.81963,summer,RK,FO
T-P,566677.4128531507,5223276.167772427,-43.14025,147.81993,summer,RK,OO
T-P,566707.9253021487,5223269.918288986,-43.1404,147.82028,summer,RK,OO
T-P,566829.7351577064,5223244.904282763,-43.14062,147.82178,summer,RK,OO
T-P,567866.9723545777,5223160.660008186,-43.14122,147.83458,summer,RK,FO
T-P,567940.5221694323,5223110.812048539,-43.14164,147.83551,summer,RK,FF
T-P,569102.5626630984,5224071.133400459,-43.13295,147.84958,summer,RK,OO
T-P,569273.4999544522,5225667.452093613,-43.11858,147.85156,summer,RK,FF
T-P,570306.0917266525,5227093.187728204,-43.10561,147.864,summer,RK,FO
T-P,567338.6744431045,5223341.592014007,-43.13969,147.82802,summer,RK,FO
T-P,566336.2895600399,5223428.179800672,-43.13894,147.81577,summer,RK,FF
T-P,561946.8841088461,5225732.133694592,-43.1186,147.76147,summer,RK,FO
T-P,561641.8448862844,5225747.709945557,-43.11847,147.75774,autumn,RK,FF
T-P,562198.1538396117,5225553.504525661,-43.1202,147.76448,autumn,RK,FO
T-P,562168.0090849884,5225657.144447896,-43.11928,147.76418,autumn,RK,FF
T-P,563549.8454084828,5224574.413500447,-43.1289,147.78131,autumn,RK,FO
T-P,564727.4026954807,5224226.306549059,-43.13195,147.79582,autumn,RK,FF
T-P,564856.976516123,5224202.018389464,-43.13214,147.79742,autumn,RK,FF
T-P,564856.7838465,5224202.054847094,-43.13213,147.79742,autumn,RK,FF
T-P,569106.3487225682,5224392.704803782,-43.13005,147.84958,autumn,RK,FO
T-P,570560.9136168383,5227716.355132593,-43.09999,147.86708,autumn,RK,FF
T-P,570323.3115739049,5227194.008466901,-43.10471,147.86417,autumn,RK,FO
T-P,570322.541266633,5227188.528564369,-43.10477,147.86427,autumn,RK,FO
T-P,569917.6143524717,5226533.247319873,-43.1107,147.85931,autumn,RK,FF
T-P,569162.822772823,5225459.011249211,-43.12045,147.85023,autumn,RK,FF
T-P,569153.0305865861,5225407.022457601,-43.12092,147.85013,autumn,RK,FO
T-P,569135.0893329298,5224836.255546137,-43.12606,147.85003,autumn,RK,OO
T-P,567326.776714993,5223349.341333467,-43.13959,147.8279,autumn,RK,FO
T-P,566833.9252281635,5223244.1256942665,-43.14055,147.82185,autumn,RK,OO
T-P,566672.2798494187,5223277.23450973,-43.14034,147.81984,autumn,RK,OO
T-P,565493.434134107,5224013.910704723,-43.13381,147.80525,autumn,RK,FO
T-P,565465.5205175979,5224026.2965947995,-43.13371,147.8049,autumn,RK,FO
T-P,565444.1514657914,5224035.775830678,-43.13362,147.80464,autumn,RK,FO
T-P,565226.1006183912,5224122.351492009,-43.13278,147.80199,autumn,RK,FF
T-P,565202.2244300378,5224130.8133810805,-43.13269,147.8017,autumn,RK,FF
T-P,564798.0106113898,5224213.17646274,-43.13206,147.79669,autumn,RK,FF
T-P,564656.3222792045,5224239.198848787,-43.13186,147.79494,autumn,RK,FF
T-P,566616.1654261829,5223288.805767564,-43.14016,147.81917,autumn,RK,FO
T-P,566622.0559132299,5223287.617590573,-43.14018,147.81924,autumn,RK,FO
T-P,566623.2485176151,5223287.377028956,-43.1402,147.81925,autumn,RK,FO
T-P,566705.5788977027,5223270.3982417025,-43.1404,147.82025,autumn,RK,OO
T-P,566723.4086495758,5223266.751198738,-43.14043,147.82047,autumn,RK,OO
T-P,566865.5195803237,5223238.254910139,-43.14068,147.82222,autumn,RK,OO
T-P,566860.6055368542,5223239.168025504,-43.14067,147.82216,autumn,RK,OO
T-P,566862.0234290931,5223238.9045562865,-43.14062,147.82219,autumn,RK,OO
T-P,566923.3101949161,5223233.9661937505,-43.14066,147.82294,autumn,RK,OO
T-P,569925.1567853973,5226570.931908714,-43.11037,147.85947,autumn,RK,FF
T-P,570317.3536364969,5227151.018186419,-43.10511,147.86423,autumn,RK,FO
T-P,568056.1221368916,5223047.472850384,-43.14223,147.83691,autumn,RK,FO
T-P,564026.9628486423,5224345.579405998,-43.13084,147.78719,autumn,RK,FF
T-P,563457.9721503557,5224640.193658017,-43.1283,147.78018,autumn,RK,FF
T-P,562227.4832570029,5225367.406781075,-43.12187,147.76497,autumn,RK,FF
T-P,562230.3874109737,5225305.566158201,-43.12243,147.76498,autumn,RK,FO
T-P,562306.4644174073,5225153.123121208,-43.12374,147.76602,autumn,RK,FF
T-P,561929.7467456212,5225730.684867983,-43.11854,147.76125,autumn,RK,FO
T-P,570525.345519444,5227633.705181113,-43.10071,147.86661,winter,RK,FF
T-P,570336.4625992639,5227281.911740434,-43.10392,147.86435,winter,RK,OO
T-P,570314.5455945984,5227134.433795038,-43.10525,147.86411,winter,RK,FO
T-P,570323.9634091208,5227198.472449655,-43.10467,147.86418,winter,RK,FO
T-P,568200.3066543575,5222981.3189517,-43.14288,147.83865,winter,RK,FO
T-P,567993.6126797398,5223080.859947975,-43.14192,147.83615,winter,RK,FO
T-P,567983.446114491,5223086.4575969,-43.14189,147.83601,winter,RK,FO
T-P,566639.9798259895,5223283.94707837,-43.14029,147.81944,winter,RK,FO
T-P,566613.406858346,5223289.36220149,-43.14014,147.81914,winter,RK,FO
T-P,566611.4675446996,5223289.753382701,-43.14016,147.81911,winter,RK,FO
T-P,565687.1763857648,5223919.816028804,-43.13465,147.80763,winter,RK,FO
T-P,563571.3420506862,5224521.718444756,-43.12938,147.78156,winter,RK,FO
T-P,562125.9153501549,5225694.90429054,-43.11895,147.76366,winter,RK,FO
T-P,561805.0718473152,5225721.559560007,-43.11863,147.75972,winter,RK,FO
T-P,561889.9449662878,5225727.474537109,-43.11864,147.76077,winter,RK,FO
T-P,563089.2430109868,5224844.253264332,-43.1265,147.77562,winter,RK,FO
T-P,566607.1430149389,5223290.625688627,-43.14014,147.81906,winter,RK,FO
T-P,566730.2399712006,5223265.355709094,-43.14042,147.82056,winter,RK,OO
T-P,569099.636586867,5224247.434078082,-43.13136,147.84955,winter,RK,FO
T-P,569127.6950484659,5224739.169715494,-43.12693,147.84985,winter,RK,OO
T-P,569144.690087573,5224985.603115805,-43.12471,147.84998,winter,RK,FO
T-P,569920.2969797545,5226546.650648369,-43.11059,147.85942,winter,RK,FF
T-P,569925.5256066894,5226572.774666731,-43.11035,147.85945,winter,RK,FF
T-P,570332.3616635978,5227255.264096535,-43.10416,147.8643,winter,RK,OO
T-P,570332.7312190387,5227257.665446517,-43.10414,147.86432,winter,RK,OO
T-P,570329.2581596788,5227234.732649468,-43.10434,147.86421,winter,RK,OO
T-P,570159.5055402727,5226924.081293842,-43.10718,147.86229,winter,RK,FF
T-P,570143.9343079607,5226906.181130742,-43.10735,147.86212,winter,RK,FF
T-P,568114.9107536622,5223018.697404412,-43.14246,147.83765,winter,RK,FF
T-P,564577.6724351203,5224252.529218912,-43.13171,147.79398,winter,RK,FF
T-P,565611.0659470514,5223960.777348936,-43.1342,147.80675,winter,RK,FO
T-P,570230.6226287258,5226993.622995783,-43.10649,147.86308,winter,RK,FO
T-P,570347.3292620596,5227346.4638116965,-43.10332,147.86441,winter,RK,FO
T-P,570856.2094435255,5228101.037505869,-43.096484,147.870643,winter,RK,FF
T-P,570866.6323400929,5228532.02349504,-43.09262,147.87074,spring,FR,FF
T-P,562109.4375320211,5225705.723581502,-43.11877,147.76353,spring,FR,FO
T-P,562232.3859657617,5225274.202392887,-43.12271,147.76505,spring,FR,FO
T-P,565646.8711243412,5223942.587101257,-43.13437,147.80719,spring,FR,FO
T-P,566049.9218149673,5223735.402126629,-43.1362,147.81219,spring,FR,FF
T-P,566604.1796292446,5223291.223436601,-43.14011,147.81903,spring,FR,FO
T-P,569836.196897706,5226364.429288095,-43.11225,147.85838,spring,FR,FF
T-P,565722.797063592,5223896.490021788,-43.13481,147.80811,spring,FR,FO
T-P,563728.8532260619,5224367.754505408,-43.13073,147.78354,spring,FR,FF
T-P,561773.8033158391,5225719.357014775,-43.11869,147.75934,spring,FR,FF
T-P,570663.3857787738,5227879.104717043,-43.09851,147.86832,spring,FR,FF
T-P,566671.8582177436,5223277.322132935,-43.14032,147.81984,spring,FR,OO
T-P,570867.4596006504,5228527.095694747,-43.09265,147.87086,spring,FR,FF
T-P,562193.2808584837,5225449.919104635,-43.12114,147.76451,summer,FR,FF
T-P,562272.8579886713,5225184.836028526,-43.12348,147.76559,summer,FR,FF
T-P,562204.111107709,5225428.002446257,-43.12132,147.76469,summer,FR,FO
T-P,564280.4431483026,5224271.149831694,-43.13153,147.79034,summer,FR,FO
T-P,569679.5542414556,5226252.101288791,-43.1132,147.85637,summer,FR,FO
T-P,570367.534310051,5227406.256301426,-43.10279,147.86472,summer,FR,FO
T-P,570348.1184054976,5227349.151456136,-43.1033,147.86444,summer,FR,FO
T-P,567972.4853282779,5223092.492539051,-43.14187,147.83585,summer,FR,FF
T-P,566489.5920230752,5223315.809286149,-43.13997,147.8176,summer,FR,FF
T-P,562644.0278061802,5224999.636758668,-43.12506,147.7702,summer,FR,OO
T-P,564582.4412570167,5224251.777350805,-43.13171,147.79404,summer,FR,FF
T-P,566655.0324641265,5223280.818849471,-43.1403,147.81963,summer,FR,FO
T-P,569100.7825178016,5224100.993110565,-43.13268,147.84958,summer,FR,OO
T-P,569115.4723462285,5224537.067246332,-43.12875,147.8497,summer,FR,FO
T-P,570414.2663153642,5227508.149635084,-43.10186,147.86526,summer,FR,FO
T-P,563305.1901174138,5224730.2617192175,-43.12748,147.77832,autumn,FR,FF
T-P,569111.8865005699,5224479.369518393,-43.12927,147.84967,autumn,FR,FO
T-P,570324.552089931,5227202.503930188,-43.10463,147.86415,autumn,FR,FO
T-P,570543.0812803269,5227658.850337113,-43.10052,147.8669,autumn,FR,FF
T-P,569917.6143524717,5226533.247319873,-43.1107,147.85931,autumn,FR,FF
T-P,569855.463220564,5226379.579543418,-43.11208,147.85858,autumn,FR,FF
T-P,569160.2622660524,5225445.5603389675,-43.12057,147.85019,autumn,FR,FF
T-P,569162.822772823,5225459.011249211,-43.12045,147.85023,autumn,FR,FF
T-P,569153.0305865861,5225407.022457601,-43.12092,147.85013,autumn,FR,FO
T-P,564201.9063291178,5224297.561023973,-43.13135,147.78935,autumn,FR,FO
T-P,562712.7468603611,5224940.700960102,-43.12562,147.77104,autumn,FR,FO
T-P,566691.770891119,5223273.222644062,-43.1403,147.8201,autumn,FR,OO
T-P,569143.4973515908,5225334.2568217795,-43.12157,147.84996,autumn,FR,FO
T-P,569925.460125042,5226572.447497901,-43.11036,147.8595,autumn,FR,FF
T-P,570030.9997307678,5226744.326873733,-43.10879,147.8607,autumn,FR,FF
T-P,570317.3536364969,5227151.018186419,-43.10511,147.86423,autumn,FR,FO
T-P,570136.25305685075,5226895.790251058,-43.10743,147.862,autumn,FR,FF
T-P,568174.4536388328,5222992.166191837,-43.14275,147.83835,autumn,FR,FF
T-P,568056.1221368916,5223047.472850384,-43.14223,147.83691,autumn,FR,FO
T-P,566633.8793235016,5223285.214880599,-43.14026,147.81937,autumn,FR,FO
T-P,566345.8299895588,5223416.523978425,-43.13908,147.81583,autumn,FR,FF
T-P,565444.5880762077,5224035.5821518395,-43.13358,147.80467,autumn,FR,FO
T-P,570314.5455945984,5227134.433795038,-43.10525,147.86411,winter,FR,FO
T-P,569972.0397311094,5226659.9964458095,-43.10957,147.86002,winter,FR,FF
T-P,569481.2330542088,5225863.080135355,-43.11681,147.85411,winter,FR,FO
T-P,569133.7300396927,5224818.153195623,-43.126220000000004,147.84995,winter,FR,OO
T-P,569165.4190136412,5223836.192796356,-43.13507,147.8504,winter,FR,OO
T-P,561705.1822021551,5225721.577960898,-43.11873,147.7585,winter,FR,FF
T-P,561805.0718473152,5225721.559560007,-43.11863,147.75972,winter,FR,FO
T-P,563089.2430109868,5224844.253264332,-43.1265,147.77562,winter,FR,FO
T-P,564013.9281735037,5224344.758331186,-43.13085,147.78703,winter,FR,FF
T-P,569099.636586867,5224247.434078082,-43.13136,147.84955,winter,FR,FO
T-P,569245.624742386,5225640.536372635,-43.11875,147.85112,winter,FR,FF
T-P,569779.3385353762,5226325.230224981,-43.11254,147.85762,winter,FR,FO
T-P,569920.2969797545,5226546.650648369,-43.11059,147.85942,winter,FR,FF
T-P,570314.5455945984,5227134.433795038,-43.10525,147.86411,winter,FR,FO
T-P,569498.9874077999,5225883.575815621,-43.11661,147.85431,winter,FR,FO
T-P,565646.2853394357,5223942.892854155,-43.1344,147.80716,winter,FR,FO
T-P,564791.7333800282,5224214.364401002,-43.13202,147.79662,winter,FR,FF
T-P,562458.8630314482,5225038.287621572,-43.12482,147.76784,winter,FR,FO
T-P,562173.8362317227,5225650.610339668,-43.1193,147.76431,winter,FR,FF
T-P,563089.2430109868,5224844.253264332,-43.1265,147.77562,winter,FR,FO
T-P,566814.400440712,5223248.042828795,-43.14052,147.82161,winter,FR,OO
T-P,569528.1142881194,5225924.113374484,-43.1162,147.85457,winter,FR,FO
T-P,570159.5055402727,5226924.081293842,-43.10718,147.86229,winter,FR,FF
