route,x,y,lat,long,habitat
H-N,499425.50172206754,5237569.524931324,-43.0145491,146.99295,OO
H-N,499387.26175444276,5237537.406363501,-43.0148383,146.9924807,OO
H-N,499342.2412133832,5237516.7471469045,-43.0150243,146.9919282,OO
H-N,499292.4847735311,5237512.5667570075,-43.0150619,146.9913176,OO
H-N,499242.54075478256,5237510.340439844,-43.0150819,146.9907047,OO
H-N,499192.58861567214,5237508.14707182,-43.0151016,146.9900917,OO
H-N,499142.62013569527,5237506.552999566,-43.0151159,146.9894785,OO
H-N,499093.4511311011,5237498.417906094,-43.0151891,146.9888751,OO
H-N,499044.584079748,5237487.917166247,-43.0152836,146.9882754,OO
H-N,498994.8688824869,5237483.001697369,-43.0153278,146.9876653,OO
H-N,498944.93273737194,5237484.582176381,-43.0153135,146.9870525,OO
H-N,498895.14278697676,5237489.016263665,-43.0152735,146.9864415,OO
H-N,498845.6642458274,5237482.667222177,-43.0153306,146.9858343,FO
H-N,498797.00972704357,5237471.187522325,-43.0154339,146.9852372,FO
H-N,498748.69787599414,5237458.308326536,-43.0155498,146.9846443,OO
H-N,498701.37281186227,5237442.241881617,-43.0156944,146.9840635,OO
H-N,498656.6486084013,5237420.112365706,-43.0158936,146.9835146,OO
H-N,498612.24263555213,5237397.283014874,-43.0160991,146.9829696,OO
H-N,498563.8825306262,5237385.501884139,-43.0162051,146.9823761,OO
H-N,498514.35621726874,5237378.850604654,-43.0162649,146.9817683,OO
H-N,498466.59192314267,5237364.126126727,-43.0163974,146.9811821,OO
H-N,498420.336316357,5237345.148500957,-43.0165682,146.9806144,OO
H-N,498374.1054224097,5237326.126148272,-43.0167394,146.980047,OO
H-N,498328.11123851535,5237306.514982646,-43.0169159,146.9794825,OO
H-N,498281.6770189936,5237288.002778216,-43.0170825,146.9789126,OO
H-N,498234.38685924344,5237271.788744179,-43.0172284,146.9783322,OO
H-N,498186.52606080566,5237257.3288002275,-43.0173585,146.9777448,OO
H-N,498137.996608755,5237245.355828937,-43.0174662,146.9771492,OO
H-N,498089.0757357338,5237235.037028788,-43.017559,146.9765488,OO
H-N,498040.0407720067,5237225.273089257,-43.0176468,146.975947,OO
H-N,497992.08280319354,5237211.233741003,-43.0177731,146.9753584,OO
H-N,497946.80799620936,5237190.132167054,-43.017963,146.9748027,OO
H-N,497900.42434757244,5237172.072685964,-43.0181255,146.9742334,OO
H-N,497850.48271890706,5237171.568567173,-43.0181299,146.9736205,OO
H-N,497800.50781475054,5237173.207312439,-43.018115,146.9730072,OO
H-N,497750.54094359535,5237175.123317063,-43.0180976,146.972394,OO
H-N,497700.58219264826,5237177.038959594,-43.0180802,146.9717809,OO
H-N,497650.6152612135,5237178.965339481,-43.0180627,146.9711677,OO
H-N,497600.656477087,5237180.813623337,-43.0180459,146.9705546,OO
H-N,497550.6813886679,5237182.606012325,-43.0180296,146.9699413,OO
H-N,497500.71449119603,5237184.209256629,-43.018015,146.9693281,OO
H-N,497450.72334390925,5237185.223569149,-43.0180057,146.9687146,OO
H-N,497400.72434096277,5237185.426858238,-43.0180037,146.968101,OO
H-N,497352.17095418496,5237176.990755119,-43.0180795,146.9675051,OO
H-N,497308.88806955394,5237152.043444323,-43.018304,146.9669738,OO
H-N,497260.8503154383,5237138.776277863,-43.0184233,146.9663842,OO
H-N,497211.16796185187,5237142.587390493,-43.0183888,146.9657745,OO
H-N,497161.8585417905,5237150.82913933,-43.0183144,146.9651694,OO
H-N,497112.5245948669,5237158.981683575,-43.0182408,146.964564,OO
H-N,497062.7284525946,5237161.581240029,-43.0182172,146.9639529,OO
H-N,497012.8533666538,5237158.272610099,-43.0182468,146.9633408,OO
H-N,496963.64190187654,5237165.3247527145,-43.0181831,146.9627369,OO
H-N,496916.83759059216,5237182.771782407,-43.0180258,146.9621626,OO
H-N,496871.9947920478,5237204.661335462,-43.0178285,146.9616124,OO
H-N,496830.64460677956,5237232.615469852,-43.0175766,146.9611051,OO
H-N,496789.6605545487,5237261.024824777,-43.0173206,146.9606023,OO
H-N,496745.012438679,5237282.835901226,-43.017124,146.9600545,OO
H-N,496706.6091117453,5237314.832855714,-43.0168357,146.9595834,OO
H-N,496670.3799746516,5237349.173778094,-43.0165263,146.959139,OO
H-N,496637.18029758043,5237386.547624429,-43.0161896,146.9587318,OO
H-N,496605.7233833328,5237425.343595001,-43.0158401,146.958346,OO
H-N,496577.1660312769,5237466.239688864,-43.0154717,146.9579958,FO
H-N,496550.3678268614,5237508.446921947,-43.0150915,146.9576672,FO
H-N,496522.5021373914,5237549.965003915,-43.0147175,146.9573255,OO
H-N,496491.31261818507,5237588.9937780555,-43.0143659,146.956943,OO
H-N,496456.14787416835,5237624.47790042,-43.0140462,146.9565117,OO
H-N,496421.47143398225,5237660.484024271,-43.0137218,146.9560864,FO
H-N,496391.22592832596,5237699.890395415,-43.0133668,146.9557155,FO
H-N,496373.27344713674,5237746.1770630535,-43.0129499,146.9554955,FO
H-N,496341.37353854335,5237784.582895294,-43.0126039,146.9551043,FO
H-N,496307.950039857,5237821.744011273,-43.0122691,146.9546944,FO
H-N,496277.79264178476,5237861.460856201,-43.0119113,146.9543246,FO
H-N,496249.6550583717,5237902.755562689,-43.0115393,146.9539796,FO
H-N,496223.4641463618,5237945.294969311,-43.0111561,146.9536585,FO
H-N,496190.26736366405,5237982.533361937,-43.0108206,146.9532514,OO
H-N,496153.0954417882,5238015.938184292,-43.0105196,146.9527955,OO
H-N,496114.3757699745,5238047.554043629,-43.0102347,146.9523206,OO
H-N,496075.86748158745,5238079.4252156075,-43.0099475,146.9518483,OO
H-N,496038.1895818311,5238112.173933809,-43.0096524,146.9513862,OO
H-N,495995.49521616014,5238138.001187649,-43.0094196,146.9508625,FO
H-N,495949.3490906805,5238157.063278024,-43.0092477,146.9502964,FO
H-N,495900.68090271525,5238168.47230425,-43.0091447,146.9496993,FO
H-N,495852.08569701517,5238180.214174246,-43.0090387,146.9491031,FO
H-N,495813.6830704579,5238209.329927995,-43.0087763,146.9486321,FO
H-N,495803.43368983094,5238257.751907952,-43.0083402,146.9485067,FO
H-N,495802.6125124374,5238307.745440144,-43.00789,146.948497,FO
H-N,495777.2328760397,5238349.284178593,-43.0075158,146.9481859,FO
H-N,495738.53405336564,5238380.864598359,-43.0072312,146.9477113,FO
H-N,495705.71530353936,5238418.522841096,-43.0068919,146.9473089,OO
H-N,495672.57856867893,5238455.825368638,-43.0065558,146.9469026,OO
H-N,495633.11312013754,5238486.527421093,-43.0062791,146.9464186,OO
H-N,495592.8004495423,5238516.084900501,-43.0060127,146.9459242,OO
H-N,495549.5564425943,5238540.965096489,-43.0057884,146.9453938,OO
H-N,495504.9775754059,5238562.69036626,-43.0055925,146.944847,OO
H-N,495466.86258533294,5238595.046965564,-43.0053009,146.9443796,OO
H-N,495427.2896445354,5238625.470134897,-43.0050267,146.9438943,OO
H-N,495382.9534308342,5238648.549561683,-43.0048186,146.9433505,FO
H-N,495338.1936657566,5238670.806654078,-43.0046179,146.9428015,FO
H-N,495295.9571659947,5238697.462705877,-43.0043776,146.9422835,FO
H-N,495258.980648337,5238731.018248717,-43.0040752,146.9418301,FO
H-N,495220.1796976314,5238762.273614676,-43.0037935,146.9413543,FO
H-N,495179.5460524252,5238791.406444726,-43.0035309,146.940856,FO
H-N,495140.83377544396,5238823.050091014,-43.0032457,146.9403813,FO
H-N,495103.07393248647,5238855.826892492,-43.0029503,146.9399183,OO
H-N,495058.6946529019,5238878.526619571,-43.0027456,146.939374,OO
H-N,495020.98403932084,5238909.892687261,-43.0024629,146.9389116,OO
H-N,495004.14352817956,5238956.698428769,-43.0020413,146.9387054,OO
H-N,494969.42033213616,5238992.386171346,-43.0017197,146.9382797,OO
H-N,494933.13281900575,5239026.762207988,-43.0014099,146.9378348,OO
H-N,494906.8644259195,5239069.029946069,-43.0010291,146.9375129,OO
H-N,494872.87370394875,5239104.739948876,-43.0007073,146.9370962,OO
H-N,494838.81690240203,5239141.138231624,-43.0003793,146.9366787,OO
H-N,494804.96326538274,5239177.858537887,-43.0000484,146.9362637,OO
H-N,494769.11386248027,5239212.5338611035,-42.9997359,146.9358242,OO
H-N,494730.39794955024,5239243.342307163,-42.9994582,146.9353495,OO
H-N,494700.1843722456,5239283.074301806,-42.9991002,146.9349792,OO
H-N,494674.07630404166,5239325.696612499,-42.9987162,146.9346593,OO
H-N,494641.1413933266,5239363.11642013,-42.998379,146.9342556,OO
H-N,494603.44948921935,5239395.957129309,-42.998083,146.9337935,OO
H-N,494568.28197704686,5239431.442582933,-42.9977632,146.9333624,OO
H-N,494533.86337921256,5239467.716895515,-42.9974363,146.9329405,OO
H-N,494499.2163701639,5239503.757648721,-42.9971115,146.9325158,OO
H-N,494466.1410143591,5239541.254228295,-42.9967736,146.9321104,OO
H-N,494433.22820539854,5239578.895141462,-42.9964344,146.931707,OO
H-N,494400.87708777573,5239617.013861789,-42.9960909,146.9313105,OO
H-N,494369.5764285013,5239655.999468035,-42.9957396,146.9309269,OO
H-N,494339.11446131795,5239695.651912478,-42.9953823,146.9305536,OO
H-N,494308.24485319096,5239734.959631132,-42.9950281,146.9301753,OO
H-N,494275.4361426689,5239772.68870278,-42.9946881,146.9297732,FO
H-N,494242.1383400763,5239809.98411624,-42.994352,146.9293651,FO
H-N,494206.11164414993,5239844.600795075,-42.99404,146.9289235,FO
H-N,494158.38167938753,5239856.708932805,-42.9939306,146.9283381,FO
H-N,494108.75738739903,5239862.796292739,-42.9938754,146.9277294,FO
H-N,494062.75860328367,5239880.468771321,-42.9937159,146.9271653,FO
H-N,494032.66889923246,5239920.053537501,-42.9933592,146.9267966,FO
H-N,493995.7382027317,5239951.836588588,-42.9930727,146.9263439,FO
H-N,493946.55478139385,5239956.213017271,-42.9930329,146.9257406,FO
H-N,493897.1948087277,5239948.240369195,-42.9931043,146.925135,FO
H-N,493847.6789501209,5239941.510965603,-42.9931645,146.9245275,FO
H-N,493797.7434778077,5239939.167230285,-42.9931852,146.9239149,FO
H-N,493747.77481368557,5239937.500494958,-42.9931998,146.9233019,FO
H-N,493697.8301174746,5239936.388658431,-42.9932094,146.9226892,FO
H-N,493647.96277283074,5239939.785089154,-42.9931784,146.9220775,FO
H-N,493598.9782929335,5239949.200798246,-42.9930932,146.9214767,FO
H-N,493554.6363152359,5239971.391078207,-42.992893,146.920933,FO
H-N,493515.43761982775,5240002.42538392,-42.9926132,146.9204525,FO
H-N,493476.2874168007,5240033.526139644,-42.9923328,146.9199726,FO
H-N,493437.1613032297,5240064.637798699,-42.9920523,146.919493,OO
H-N,493393.9646559289,5240089.748703349,-42.9918258,146.9189634,OO
H-N,493349.0262913688,5240111.64834988,-42.9916282,146.9184124,OO
H-N,493304.0306838362,5240133.436597222,-42.9914316,146.9178607,OO
H-N,493259.18120861775,5240155.546732559,-42.9912321,146.9173108,OO
H-N,493214.380267584,5240177.74546075,-42.9910318,146.9167615,OO
H-N,493170.0834883386,5240200.921622982,-42.9908227,146.9162184,OO
H-N,493125.8514695699,5240224.2530310685,-42.9906122,146.9156761,OO
H-N,493083.17348745227,5240250.273089972,-42.9903775,146.9151529,OO
H-N,493039.5268027848,5240274.592860418,-42.9901581,146.9146178,OO
H-N,492992.56198300794,5240290.835752677,-42.9900114,146.9140419,OO
H-N,492943.53292224224,5240300.6353995865,-42.9899227,146.9134406,OO
H-N,492894.093696054,5240304.904068387,-42.9898838,146.9128342,OO
H-N,492849.19768960046,5240283.336200612,-42.9900776,146.9122832,OO
H-N,492804.84158015647,5240260.269453077,-42.9902849,146.9117388,OO
H-N,492756.42261225806,5240248.136373969,-42.9903937,146.9111447,OO
H-N,492707.1439322355,5240239.677733796,-42.9904694,146.9105401,OO
H-N,492657.79973985616,5240231.607337384,-42.9905416,146.9099347,OO
H-N,492608.266715231,5240224.88006527,-42.9906017,146.909327,OO
H-N,492558.3761543776,5240224.681683826,-42.990603,146.908715,OO
H-N,492508.4180227927,5240226.637201329,-42.9905849,146.9081022,OO
H-N,492458.42837830354,5240227.570675845,-42.990576,146.907489,OO
H-N,492408.5113988769,5240229.125736376,-42.9905615,146.9068767,OO
H-N,492359.8554445926,5240240.254200091,-42.9904608,146.90628,OO
H-N,492314.3841187902,5240261.047090979,-42.9902731,146.9057225,OO
H-N,492269.3517422737,5240282.717456643,-42.9900775,146.9051704,OO
H-N,492225.25441242545,5240306.29861754,-42.9898647,146.9046298,OO
H-N,492181.1649307702,5240329.879503382,-42.9896519,146.9040893,OO
H-N,492139.1174941349,5240356.827210956,-42.9894088,146.9035739,OO
H-N,492097.77760305075,5240384.9636925915,-42.989155,146.9030672,OO
H-N,492055.20048885286,5240411.144040452,-42.9889188,146.9025453,OO
H-N,492009.53283102677,5240430.746463266,-42.9887418,146.9019854,OO
H-N,491959.54186801915,5240431.465307387,-42.9887348,146.9013722,OO
H-N,491909.5427412744,5240432.183777078,-42.9887278,146.9007589,OO
H-N,491859.55376125796,5240431.213960544,-42.988736,146.9001457,OO
H-N,491810.5754558,5240423.615406889,-42.9888039,146.8995448,OO
H-N,491769.9707559772,5240394.771931561,-42.9890632,146.8990463,OO
H-N,491732.51013284817,5240361.689964902,-42.9893607,146.8985863,OO
H-N,491688.4256078217,5240339.171552409,-42.989563,146.8980452,OO
H-N,491640.99879314343,5240323.47824601,-42.9897038,146.8974632,OO
H-N,491598.9089279691,5240296.8973212475,-42.9899427,146.8969465,OO
H-N,491554.3600928736,5240274.777245799,-42.9901414,146.8963997,OO
H-N,491512.33581788436,5240248.406858003,-42.9903784,146.8958838,OO
H-N,491469.31527987466,5240223.667379815,-42.9906007,146.8953557,OO
H-N,491421.10336930415,5240211.003185614,-42.9907142,146.8947641,OO
H-N,491371.4351548401,5240209.108503045,-42.9907307,146.8941548,OO
H-N,491322.85048769374,5240220.640573583,-42.9906263,146.893559,OO
H-N,491273.45126442565,5240225.130799279,-42.9905853,146.8929531,OO
H-N,491224.94535979716,5240213.1422437,-42.9906927,146.8923579,OO
H-N,491176.1276288278,5240202.874191195,-42.9907846,146.8917589,OO
H-N,491126.17274704,5240202.110053451,-42.9907909,146.8911461,OO
H-N,491076.2381505806,5240204.554874316,-42.9907683,146.8905336,OO
H-N,491026.3115531366,5240207.088180393,-42.9907449,146.8899212,OO
H-N,490976.3542990223,5240208.110825044,-42.9907351,146.8893084,OO
H-N,490926.5508267154,5240203.802989308,-42.9907733,146.8886974,OO
H-N,490876.72769533604,5240202.059981548,-42.9907884,146.8880862,OO
H-N,490827.34066810226,5240209.4897876885,-42.9907209,146.8874805,OO
H-N,490779.24961269024,5240223.05085063,-42.9905982,146.8868908,OO
H-N,490733.6112703475,5240243.288899357,-42.9904154,146.8863313,OO
H-N,490698.52524821414,5240278.799021399,-42.9900952,146.8859015,OO
H-N,490664.1877439025,5240315.131740556,-42.9897676,146.8854809,OO
H-N,490629.46719166555,5240351.119512814,-42.9894431,146.8850556,OO
H-N,490594.746290165,5240387.096002803,-42.9891187,146.8846303,OO
H-N,490559.6912689613,5240422.716500815,-42.9887975,146.8842009,OO
H-N,490519.94751628296,5240452.988908088,-42.9885244,146.8837139,OO
H-N,490479.0071872096,5240481.693640386,-42.9882654,146.8832122,OO
H-N,490438.05837791914,5240510.387011069,-42.9880065,146.8827104,OO
H-N,490403.32004425937,5240545.873890327,-42.9876865,146.8822849,OO
H-N,490381.12328462314,5240590.58411647,-42.9872836,146.8820134,OO
H-N,490370.5709991212,5240639.052972762,-42.986847,146.8818848,OO
H-N,490342.86048630526,5240679.435539858,-42.986483,146.8815456,OO
H-N,490298.37257810857,5240701.726701815,-42.9862817,146.8810003,OO
H-N,490251.3078508131,5240718.483704849,-42.9861302,146.8804233,OO
H-N,490203.7231052048,5240733.851537876,-42.9859912,146.8798399,OO
H-N,490156.1462979612,5240749.219052085,-42.9858522,146.8792566,OO
H-N,490108.48808586446,5240764.352917283,-42.9857153,146.8786723,FO
H-N,490061.844744115,5240782.253025408,-42.9855535,146.8781005,FO
H-N,490018.1108527988,5240806.331339535,-42.9853361,146.8775645,FO
H-N,489976.43414635415,5240833.943719415,-42.9850869,146.8770538,FO
H-N,489935.6438547061,5240862.8564124685,-42.984826,146.876554,FO
H-N,489894.86135508004,5240891.779978751,-42.984565,146.8760543,FO
H-N,489854.07037445577,5240920.6921846615,-42.9843041,146.8755545,FO
H-N,489808.92041825847,5240941.9686501585,-42.9841119,146.8750011,FO
H-N,489762.6810358175,5240961.00001588,-42.9839399,146.8744343,FO
H-N,489722.50961117435,5240989.3127036,-42.9836844,146.8739421,OO
H-N,489684.6313903498,5241021.359829597,-42.9833953,146.8734781,OO
H-N,489650.52104387555,5241057.809948549,-42.9830666,146.87306040000001,OO
H-N,489611.1692736917,5241087.955516452,-42.9827946,146.8725783,OO
H-N,489565.9278583577,5241109.174718277,-42.9826029,146.8720238,OO
H-N,489516.4942041094,5241115.206914485,-42.9825479,146.8714176,OO
H-N,489467.00455044245,5241120.483540152,-42.9824997,146.8708107,OO
H-N,489420.3735937135,5241138.25715034,-42.982339,146.8702391,OO
H-N,489375.7894741243,5241160.886425568,-42.9821346,146.8696927,OO
H-N,489327.27806379594,5241171.20514994,-42.982041,146.8690979,OO
H-N,489277.3434053484,5241168.728546625,-42.9820626,146.8684854,OO
H-N,489227.3833793788,5241166.851199922,-42.9820788,146.8678726,OO
H-N,489177.5646675939,5241163.274673836,-42.9821103,146.8672615,OO
H-N,489128.48888588784,5241153.968874278,-42.9821934,146.8666594,OO
H-N,489080.7346934975,5241139.145730425,-42.9823262,146.8660734,OO
H-N,489033.3166212856,5241123.3011466535,-42.9824682,146.8654915,OO
H-N,488985.8659763853,5241107.567229487,-42.9826092,146.8649092,OO
H-N,488937.56299862463,5241094.696651991,-42.9827244,146.8643165,OO
H-N,488889.0879776372,5241082.447324467,-42.982834,146.8637217,OO
H-N,488840.3668721741,5241071.218896566,-42.9829344,146.8631239,OO
H-N,488791.64592527656,5241059.990121724,-42.9830348,146.8625261,OO
H-N,488743.08115811134,5241048.083861684,-42.9831413,146.8619302,OO
H-N,488694.5493723804,5241036.055157894,-42.9832489,146.8613347,OO
H-N,488665.78990690905,5241038.217504585,-42.983229,146.860982,OO
T-N,570367.243131012,5231814.633485454,-43.0631092,147.864196,FO
T-N,570320.7363877239,5231832.860060256,-43.0629494,147.8636226,FO
T-N,570275.9891822115,5231855.121982392,-43.0627531,147.8630703,FO
T-N,570231.8820275511,5231878.676451807,-43.0625451,147.8625257,FO
T-N,570189.3409145062,5231904.880031396,-43.0623131,147.862,FO
T-N,570150.8641731936,5231936.739093192,-43.0620298,147.8615235,FO
T-N,570114.7275295713,5231971.294935592,-43.061722,147.8610754,OO
T-N,570079.001986149,5232006.268396221,-43.0614104,147.8606323,OO
T-N,570043.1938503389,5232041.164763384,-43.0610995,147.8601882,FF
T-N,570007.4265166486,5232076.1049397,-43.0607882,147.8597446,FF
T-N,569970.5223585427,5232109.812666347,-43.0604881,147.8592872,FF
T-N,569929.7896177587,5232138.683747998,-43.0602319,147.8587834,FF
T-N,569884.1729844542,5232159.063866831,-43.0600526,147.8582207,FF
T-N,569837.9139784041,5232177.97311657,-43.0598866,147.8576503,FF
T-N,569789.9762145027,5232192.012469708,-43.0597646,147.8570599,FF
T-N,569740.2413174347,5232193.56425557,-43.0597552,147.856449,FF
T-N,569691.6007712475,5232182.643374649,-43.059858,147.8558531,FF
T-N,569646.4218512943,5232161.369220255,-43.0600537,147.855301,OO
T-N,569600.9431746184,5232141.019639455,-43.0602411,147.8547451,OO
T-N,569552.0612581498,5232144.727080286,-43.0602122,147.8541444,OO
T-N,569516.0645062954,5232178.223144361,-43.0599139,147.8536982,OO
T-N,569495.1810077066,5232223.593307713,-43.0595073,147.8534361,OO
T-N,569474.7638632503,5232269.20299221,-43.0590985,147.8531797,OO
T-N,569450.3026222554,5232312.776855745,-43.0587084,147.8528739,OO
T-N,569423.8750770516,5232355.226663296,-43.0583286,147.8525441,OO
T-N,569396.0614047287,5232396.746410903,-43.0579573,147.8521974,OO
T-N,569363.7248198786,5232434.802397128,-43.0576176,147.8517956,OO
T-N,569327.0129246585,5232468.693371697,-43.0573158,147.8513406,OO
T-N,569286.9203395866,5232498.520241875,-43.0570509,147.8508446,FF
T-N,569243.2943667482,5232522.874013545,-43.0568356,147.8503059,FO
T-N,569196.7130803103,5232540.92691151,-43.0566773,147.8497317,OO
T-N,569147.2189650633,5232546.403466708,-43.0566325,147.8491233,OO
T-N,569097.4385546129,5232542.098029298,-43.0566758,147.8485126,OO
T-N,569048.1248424848,5232534.000314916,-43.0567532,147.8479081,OO
T-N,569002.8480530785,5232513.533650219,-43.0569416,147.8473547,OO
T-N,568966.2968912075,5232479.640139743,-43.0572501,147.8469101,OO
T-N,568934.8348755176,5232440.775075483,-43.0576029,147.8465286,OO
T-N,568903.6803049907,5232401.673542305,-43.0579578,147.8461509,OO
T-N,568872.6634017158,5232362.459423234,-43.0583137,147.8457749,OO
T-N,568841.7921960148,5232323.121533045,-43.0586707,147.8454007,OO
T-N,568811.1153218218,5232283.637171595,-43.059029,147.8450289,FO
T-N,568781.4170634911,5232243.44313906,-43.0593936,147.8446692,FO
T-N,568756.6467203286,5232200.067460917,-43.0597864,147.8443704,OO
T-N,568735.376001142,5232154.823977156,-43.0601957,147.8441148,OO
T-N,568715.1350107504,5232109.10361573,-43.0606092,147.8438719,FF
T-N,568695.1943391338,5232063.2580097,-43.0610238,147.8436327,FF
T-N,568675.0592813627,5232017.49204477,-43.0614377,147.8433911,OO
T-N,568654.5271655393,5231971.8966050735,-43.0618501,147.8431446,OO
T-N,568632.5284099368,5231927.004420873,-43.0622563,147.84288,OO
T-N,568606.4243815686,5231884.41904934,-43.0626421,147.8425647,OO
T-N,568574.10373959,5231846.349549353,-43.0629878,147.8421725,OO
T-N,568539.8052480182,5231809.965667324,-43.0633185,147.8417558,OO
T-N,568503.4760371315,5231775.678831699,-43.0636305,147.8413139,OO
T-N,568461.3437976256,5231748.979933975,-43.0638747,147.8407998,FO
T-N,568414.8279999594,5231730.943054527,-43.0640413,147.8402308,FO
T-N,568365.8379727266,5231721.149173915,-43.0641339,147.8396304,FO
T-N,568316.6218466361,5231712.345653071,-43.0642176,147.8390271,FO
T-N,568267.1525801942,5231705.088064247,-43.0642874,147.8384205,OO
T-N,568217.385785292,5231700.6429450335,-43.0643319,147.8378099,OO
T-N,568167.4148494358,5231701.03067392,-43.0643329,147.8371962,OO
T-N,568117.8160561193,5231706.889654434,-43.0642846,147.8365864,FO
T-N,568069.4054534604,5231719.222420002,-43.0641779,147.83599039999999,FO
T-N,568022.1167658479,5231735.475240968,-43.0640358,147.8354077,FO
T-N,567975.2464724135,5231752.878604715,-43.0638833,147.83483,FO
T-N,567928.4177622084,5231770.392289319,-43.0637298,147.8342528,FO
T-N,567882.3055117639,5231789.553342381,-43.0635614,147.8336842,FO
T-N,567843.7311451316,5231820.756017044,-43.0632839,147.8332067,FO
T-N,567819.7001454781,5231864.230765781,-43.0628946,147.8329063,FO
T-N,567807.1748859325,5231912.566785372,-43.0624605,147.8327466,FO
T-N,567797.6210922765,5231961.650718023,-43.0620194,147.8326233,FF
T-N,567784.507436546,5232009.8148219455,-43.0615869,147.8324564,FF
T-N,567756.8055823282,5232051.126718771,-43.0612174,147.83211120000001,FF
T-N,567717.2330749508,5232081.250121134,-43.0609497,147.8316216,FF
T-N,567669.3670132168,5232094.6296582585,-43.0608335,147.8310322,FF
T-N,567619.5978614602,5232091.002012682,-43.0608706,147.8304215,FF
T-N,567570.1190114503,5232083.7838595705,-43.06094,147.8298148,FF
T-N,567520.9198070727,5232075.185428743,-43.0610218,147.8292117,FF
T-N,567476.2256806123,5232053.548005162,-43.0612206,147.8286655,FF
T-N,567432.3182476767,5232029.903430301,-43.0614374,147.8281292,FF
T-N,567383.0621806801,5232023.7368175415,-43.0614973,147.8275251,FF
T-N,567334.4450576222,5232034.467052036,-43.061405,147.8269268,FF
T-N,567286.4371445163,5232047.534326333,-43.0612916,147.8263357,FF
T-N,567238.4200720217,5232035.690356155,-43.0614025,147.8257475,FF
T-N,567192.3326836291,5232016.341561235,-43.0615808,147.8251839,FF
T-N,567146.571555012,5231996.189614673,-43.0617663,147.8246244,FF
T-N,567100.9302238895,5231975.769643756,-43.0619542,147.8240664,FF
T-N,567054.462167652,5231957.378797087,-43.0621239,147.823498,FF
T-N,567006.0751661963,5231945.070388967,-43.062239,147.8229053,FF
T-N,566956.346725858,5231940.449101078,-43.062285,147.8222952,FF
T-N,566906.3654481284,5231939.106226856,-43.0623015,147.8216816,FF
T-N,566856.3907103827,5231937.596332105,-43.0623195,147.8210681,FF
T-N,566806.4484631543,5231935.241691679,-43.0623451,147.8204551,FF
T-N,566756.4981153419,5231932.886766146,-43.0623707,147.819842,FF
T-N,566706.5309712958,5231931.309066453,-43.0623893,147.8192286,FF
T-N,566656.5403881427,5231930.664141907,-43.0623995,147.8186148,FF
T-N,566606.5417877132,5231930.030036129,-43.0624096,147.8180009,FF
T-N,566556.5949310624,5231928.017906303,-43.0624321,147.8173878,FO
T-N,566506.6873464744,5231925.016588453,-43.0624635,147.8167753,FO
T-N,566457.0534378923,5231919.169088388,-43.0625205,147.8161665,FO
T-N,566407.862210295,5231910.262755069,-43.062605,147.8155635,OO
T-N,566358.7329151386,5231901.0111802835,-43.0626926,147.8149613,OO
T-N,566309.3445877059,5231893.583165442,-43.0627638,147.8143557,OO
T-N,566259.5256081654,5231895.476968827,-43.0627511,147.8137437,OO
T-N,566211.4908855286,5231909.225508951,-43.0626315,147.8131522,OO
T-N,566167.860431996,5231932.948730698,-43.0624217,147.8126136,OO
T-N,566128.2694003576,5231963.462803811,-43.0621504,147.8121238,OO
T-N,566099.1893367898,5232003.881526569,-43.061789,147.8117619,FO
T-N,566078.8480572131,5232049.468775782,-43.0613803,147.8115067,FO
T-N,566064.8738130671,5232097.482153878,-43.0609492,147.8113294,FO
T-N,566051.3810814619,5232145.624113675,-43.0605169,147.811158,FO
T-N,566036.2055516554,5232193.249211874,-43.0600894,147.810966,FO
T-N,566020.9074413031,5232240.853240626,-43.0596621,147.8107725,FO
T-N,566003.713268393,5232287.786966683,-43.059241,147.8105558,OO
T-N,565987.1564797063,5232334.96992525,-43.0588176,147.8103469,OO
T-N,565970.6075964863,5232382.1527590845,-43.0583942,147.8101381,OO
T-N,565952.4810455244,5232428.751044738,-43.0579762,147.80991,OO
T-N,565931.8093570584,5232474.09663458,-43.0575697,147.80965079999999,OO
T-N,565893.5225948653,5232504.330105432,-43.0573008,147.8091771,OO
T-N,565844.1845348547,5232510.958430782,-43.0572454,147.8085705,FO
T-N,565794.3017081354,5232514.30425297,-43.0572196,147.8079576,FO
T-N,565744.4297612241,5232517.938362624,-43.0571912,147.8073448,FO
T-N,565694.5659120847,5232521.572029443,-43.0571628,147.8067321,FO
T-N,565644.9443964221,5232527.546378448,-43.0571133,147.8061221,OO
T-N,565601.0766544244,5232550.06866354,-43.0569143,147.8055808,OO
T-N,565568.0948810916,5232587.6126445895,-43.0565791,147.8051714,OO
T-N,565530.9399254222,5232620.598576578,-43.0562853,147.8047113,OO
T-N,565485.0246058302,5232640.318795017,-43.0561117,147.8041452,OO
T-N,565439.7004000662,5232661.410186731,-43.0559257,147.8035862,OO
T-N,565408.4212197678,5232699.148072301,-43.0555886,147.8031977,FO
T-N,565407.8925347013,5232748.574970609,-43.0551436,147.8031854,FO
T-N,565410.9834412776,5232798.367038963,-43.054695,147.8032175,FO
T-N,565384.0430282111,5232839.361750871,-43.0543282,147.8028819,FO
T-N,565347.6881664923,5232873.638377748,-43.0540227,147.8024315,FO
T-N,565306.7994189999,5232902.260737047,-43.0537685,147.8019261,FO
T-N,565259.322305553,5232913.92022381,-43.0536676,147.8013418,FO
